entry_bar,exit_bar,entry_mid,entry_exec,exit_mid,exit_exec,qty,position_usd,pool_depth_usd,max_pos_usd,gross_pnl,slippage_cost,gas_cost,net_pnl,exit_reason
12106,12119,0.00015051291979853996,0.00015277061359551805,0.00015035674312892134,0.00014810139198198752,1212435.23969166,185.2244755125239,665562.3528305235,6655.623528305236,-0.18935409786329852,5.4717747283110825,1.0,-6.661128826174381,breakdown
12312,12321,0.0001498554947936535,0.0001521033272155583,0.00014979571237625048,0.00014754877669060672,1216878.3965763757,185.09125293600042,662336.2174979727,6623.362174979727,-0.07274793223286705,5.469586207696322,1.0,-6.542334139929189,breakdown
12367,12374,0.00014944462376952314,0.00015168629312606598,0.00014930328926781295,0.00014706373992879576,1219361.3703743282,184.96040625320185,663696.6557189382,6636.966557189382,-0.17233783168650088,5.4642249695651515,1.0,-6.636562801251652,breakdown
12454,12461,0.0001488010866369826,0.00015103310293653732,0.00014872272247266603,0.00014649188163557604,1223756.060119083,184.8276749971768,664670.8164514174,6646.708164514174,-0.09589862097857749,5.461448466414685,1.0,-6.557347087393262,breakdown
12494,12523,0.00015955461639956093,0.00016194793564555432,0.00015987097402331437,0.00015747290941296464,1140468.5544103698,184.69652805542893,665076.0807186372,6650.760807186372,0.3607959218387789,5.464422620268833,1.0,-6.103626698430054,breakdown
12580,12591,0.00016063672048381502,0.00016304627129107223,0.0001604883541152842,0.0001580810288035549,1132037.2680707043,184.57445552146032,665044.2686161586,6650.442686161587,-0.1679562585052185,5.452883282372481,1.0,-6.620839540877699,breakdown
12613,12620,0.0001609287129086856,0.00016334264360231586,0.00016072593904886513,0.00015831504996313215,1129172.6071220988,184.4420387306428,664428.7360903156,6644.287360903157,-0.22896668794969316,5.448054329157882,1.0,-6.677021017107576,breakdown
12748,12771,0.00016064346894914777,0.00016305312098338498,0.00016084546317522456,0.0001584327812275962,1130358.6045990589,184.3084983103006,665237.3040390408,6652.373040390408,0.2283259115252227,5.450966710652205,1.0,-6.2226407991269825,breakdown
12946,12954,0.00016982595618286368,0.0001723733455256066,0.00017886717067855056,0.0001761841631183723,1068518.1338953415,184.1840454943181,667057.5071312034,6670.575071312034,9.660701641078866,5.588773938241349,1.0,3.0719277028375167,take_profit
12954,12966,0.00017886717067855056,0.0001815501782387288,0.00017879231323829602,0.00017611042853972158,1015216.9647040603,184.31282089300342,667594.826028417,6675.94826028417,-0.0759965432807295,5.446529634895224,1.0,-6.522526178175954,breakdown
12973,12995,0.0001789377738112888,0.00018162184041845813,0.00017911389051466071,0.0001764271821569408,1013727.385982924,184.11503352481134,666311.9808126809,6663.119808126809,0.17853432533713393,5.444501665859702,1.0,-6.265967340522568,breakdown
13015,13032,0.00017926481006073282,0.0001819537822116438,0.00017918564989315912,0.00017649786514476173,1011189.2808251105,183.98971417800087,667194.6733996576,6671.946733996576,-0.08004591291884464,5.436918942183091,1.0,-6.516964855101936,breakdown
13205,13221,0.00020112577393860875,0.00020414266054768788,0.00020090939360361355,0.00019789575269955935,900641.6120355654,183.85937488089883,670560.6316755291,6705.606316755291,-0.19488113372287294,5.431344020853237,1.0,-6.62622515457611,breakdown
13423,13439,0.00020001904263839383,0.00020301932827796972,0.00020028136734934882,0.0001972771468391086,904972.2109525081,183.72685037780732,664483.9514558646,6644.839514558646,0.23739657366041333,5.433911206077044,1.0,-6.19651463241663,breakdown
13511,13529,0.00020046820827336015,0.00020347523139746055,0.00020063638844508054,0.00019762684261840434,902335.4775133108,183.60292008515898,664795.3443043927,6647.953443043927,0.15175493555758585,5.428963617190773,1.0,-6.277208681633187,breakdown
13582,13593,0.00020069408458719008,0.00020370449585599792,0.00020067929358656242,0.00019766910418276399,900703.6155020826,183.47737591152634,667543.6310359611,6675.4363103596115,-0.013322307742225892,5.422776793310753,1.0,-6.436099101052979,breakdown
13727,13747,0.0002009645808556033,0.00020397904956843732,0.00021928809370080603,0.00021599877229529395,898860.2227406186,183.34865392950525,671927.3432036348,6719.273432036349,16.470276837429523,5.666226189886721,1.0,9.804050647542802,take_profit
13774,13787,0.00022419467025842533,0.00022755759031230168,0.00022449353525714214,0.000221126132228285,806585.8611464376,183.5447349424561,674397.1493305434,6743.971493305434,0.24106028235652596,5.428583439480356,1.0,-6.18752315712383,breakdown
13814,13824,0.00023672021791504747,0.00024027102118377315,0.00023640367795579263,0.00023285762278645573,763392.037773139,183.42098447931363,672839.3134961536,6728.393134961536,-0.2416440845321794,5.417685224820104,1.0,-6.659329309352284,breakdown
13921,13926,0.00023800680639347464,0.00024157690848937674,0.00023768960635264376,0.0002341242622573541,758714.0635222866,183.2877978931266,668981.9036866735,6689.819036866735,-0.2406641319282337,5.413763374763735,1.0,-6.6544275066919685,breakdown
13981,14015,0.00023762694632885876,0.0002411913505237916,0.000238013382310475,0.00023444318157581786,759375.1141790054,183.15470934299276,666837.1193172168,6668.371193172168,0.2934498676627079,5.417841433029505,1.0,-6.124391565366797,breakdown
14178,14184,0.0002364669529430689,0.0002400139572372149,0.0002361972507576731,0.000232654291996308,762589.9077643545,183.03222151168544,667011.7857617168,6670.117857617168,-0.20567216468482843,5.406734272554913,1.0,-6.612406437239741,breakdown
14299,14315,0.00023582097719548707,0.00023935829185341937,0.00023588970778664584,0.00023235136216984614,764126.3311443864,182.89997338294063,664284.7911077559,6642.847911077559,0.052518854459531805,5.406698326155039,1.0,-6.354179471695508,breakdown
14319,14334,0.00023612957404421295,0.00023967151765487613,0.0002361286634612359,0.00023258673350931737,762597.4566435437,182.77288979350672,664754.5311505838,6647.545311505838,-0.0006944082623604968,5.4021439620092675,1.0,-6.402838370271628,breakdown
14339,14349,0.00023655999985613605,0.00024010839985397805,0.00023636613128558655,0.00023282063931630273,760676.5658226734,182.6448330261013,664335.9143749131,6643.359143749131,-0.14747127846654304,5.396157379870331,1.0,-6.543628658336874,breakdown
14391,14405,0.0002361472511694138,0.000239689459936955,0.00023603066908065766,0.00023249020904444779,761460.101336708,182.51396045293455,664977.6032963465,6649.776032963465,-0.08877260911829518,5.393169705038631,1.0,-6.481942314156926,breakdown
14469,14478,0.0002364829133185444,0.00024003015701832254,0.00023632945108502948,0.00023278450931875404,759839.1963420216,182.38432160665144,663849.40257042,6638.4940257042,-0.1166066201828251,5.388920504834739,1.0,-6.505527125017564,breakdown
14516,14521,0.0002368303700270912,0.00024038282557749756,0.00025825001392953137,0.0002543762637205884,758183.1631536161,182.2542110641511,663738.8833264025,6637.388833264025,16.24001336757615,5.6304241728530835,1.0,9.609589194723068,take_profit
14533,14541,0.00025848391233830104,0.00026236117102337555,0.0002584572185942611,0.0002545803603153472,695401.6942994592,182.44640284804555,665437.8224533844,6654.378224533844,-0.018562874832574783,5.392226074553734,1.0,-6.410788949386308,breakdown
14563,14580,0.0002629868454309069,0.0002669316481123705,0.00026303533385239604,0.00025908980384461007,683014.5033694436,182.3181870690578,665811.2546963658,6658.112546963658,0.03311829512256121,5.389211663167464,1.0,-6.3560933680449025,breakdown
14614,14633,0.0002769601923282881,0.0002811145952132124,0.00027726159552477793,0.0002731026715919063,648102.4760152117,182.19106520169692,666763.8403124181,6667.6384031241805,0.19534015792396214,5.387887694537241,1.0,-6.192547536613279,breakdown
14709,14723,0.0002778228044147534,0.0002819901464809747,0.0002781832769685556,0.0002740105278140273,645650.9793800485,182.06721425096464,664308.0640971442,6643.080640971442,0.23273945740202884,5.384788064795945,1.0,-6.152048607393916,breakdown
14726,14734,0.00027861114919502635,0.0002827903164329517,0.0002782802590032565,0.00027410605511820767,643388.9801242714,181.94417327881678,665570.5832937798,6655.705832937798,-0.21289110301592495,5.374466927409937,1.0,-6.587358030425862,breakdown
14769,14778,0.0002784368360239768,0.0002826133885643364,0.00027822059682431743,0.00027404728787195265,643325.5941687952,181.8124261182083,666909.1433128567,6669.091433128567,-0.13911221160344264,5.371679606034077,1.0,-6.510791817637519,breakdown
14904,14919,0.0002784672187947834,0.0002826442270767051,0.00027830317186395615,0.0002741286242859968,642794.6969267124,181.68221028185556,666962.0732846034,6669.620732846034,-0.10544849718286597,5.368335817818776,1.0,-6.473784315001643,breakdown
14970,14978,0.00027689653905955524,0.00028104998714544857,0.00027679920983117397,0.0002726472216837064,645980.2273593368,181.55273459555553,669421.2685472514,6694.212685472514,-0.06287275707844456,5.365147586344973,1.0,-6.428020343423418,breakdown
14999,15010,0.00029807304195405394,0.0003025441375833647,0.0002976373785243417,0.0002931728178464766,599661.8398817806,181.42417418868703,668676.7731418383,6686.767731418383,-0.2612507338304408,5.358372101712358,1.0,-6.619622835542798,breakdown
15049,15061,0.0002981288944419066,0.0003026008278585352,0.00029789937661310617,0.00029343088596390956,599111.981996062,181.2917817319762,665871.7444750083,6658.717444750084,-0.13750688131605796,5.35631518196182,1.0,-6.493822063277878,breakdown
15116,15146,0.00029852349188771787,0.0003030013442660336,0.00029857534386316356,0.0002940967137052161,597891.4243088355,181.16190529071065,664134.2589521002,6641.342589521002,0.03100185145245311,5.3550041004036295,1.0,-6.324002248951176,breakdown
15194,15204,0.00031217825452447667,0.0003168609283423438,0.0003121051589377848,0.000307423581553718,571340.3233172909,181.03542524573163,664195.9442068404,6641.959442068403,-0.041762456133613214,5.350174309337256,1.0,-6.391936765470869,breakdown
15368,15381,0.00031203378773570287,0.00031671429455173836,0.0003411038836145268,0.0003359873253603089,571201.204437172,180.90758651042222,664792.0605072783,6647.9206050727835,16.604873779088308,5.596095368078116,1.0,10.008778411010192,take_profit
15381,15393,0.0003411038836145268,0.00034622044186874467,0.0003405979161117898,0.00033548894737011297,523297.27495430683,181.17621376339008,666555.553054101,6665.55553054101,-0.2647714153976972,5.350990411923422,1.0,-6.615761827321119,breakdown
15417,15422,0.0003412245214318282,0.0003463428892533056,0.0003408666913730303,0.0003357536910024348,522532.589689565,180.975446842096,667855.7092893497,6678.557092893498,-0.18697786729245577,5.346223317471283,1.0,-6.533201184763739,breakdown
15585,15604,0.0003878537242399725,0.00039367153010357205,0.00038762560133045104,0.0003818112173104943,459379.88650289696,180.84478281840072,667538.2414976764,6675.382414976763,-0.10479507628466965,5.3435940684882635,1.0,-6.448389144772933,breakdown
15608,15622,0.00039388063183946366,0.00039978884131705556,0.00039388888639180014,0.00038798055309592313,452028.16176699445,180.71581503550527,668297.0675006942,6682.970675006942,0.0037312901188663525,5.341410108332235,1.0,-6.337678818213369,breakdown
15695,15706,0.00040494752571850146,0.00041102173860427894,0.00040490758234572696,0.000398833968610541,439366.2049904555,180.58906145914102,666938.293805877,6669.38293805877,-0.017549768110451638,5.337344481334728,1.0,-6.35489424944518,breakdown
16132,16146,0.00045771806841445197,0.0004645838394406687,0.00045747877134966826,0.00045061658977942325,388437.8840887311,180.46196357415212,663898.310111856,6638.98310111856,-0.09295204551322846,5.3324568594400255,1.0,-6.425408904953254,breakdown
16346,16368,0.00045895869594102067,0.0004658430763801359,0.00045943280095301676,0.0004525413089387215,387112.02235170256,180.33345539605304,663702.2229411632,6637.022229411632,0.18353175000088734,5.332805845098873,1.0,-6.149274095097986,breakdown
16391,16401,0.00045981620518288684,0.0004667134482606301,0.00045964512158037235,0.00045275044475666674,386126.58492222166,180.2104699141511,661772.9918300485,6617.729918300485,-0.06605992717510982,5.325426931067283,1.0,-6.391486858242393,breakdown
16507,16511,0.0004609265167839856,0.0004678404145357454,0.00046056312802574646,0.00045365468110536027,384923.2229235447,180.08264017698627,660678.1457664993,6606.7814576649935,-0.13987677199560442,5.320541459562518,1.0,-6.460418231558123,breakdown
16535,16565,0.0004608264026169096,0.0004677387986561632,0.0004610635463363303,0.00045414759314128534,384730.60676037625,179.95343181235512,660796.9789084233,6607.9697890842335,0.09123644706213335,5.320189191406083,1.0,-6.22895274434395,breakdown
16639,16652,0.00045975230765642015,0.00046664859227126644,0.000459417188388268,0.00045252593056244395,385362.46703800693,179.82885275746824,658453.6743681376,6584.536743681376,-0.1291423879270932,5.313201369327938,1.0,-6.442343757255031,breakdown
16675,16678,0.0004598078068635685,0.00046670492396652197,0.00045927450641350506,0.0004523853888173025,385039.8756350244,179.70000588232313,658688.0788752909,6586.880788752909,-0.20534193896852115,5.308250094038323,1.0,-6.513592033006844,breakdown
16720,16749,0.0004607227175509438,0.0004676335583142079,0.0004615540019290059,0.00045463069190007085,383996.68041147763,179.569734041663,661519.2722675493,6615.192722675493,0.3192104416537792,5.3122679805163235,1.0,-5.993057538862544,breakdown
16776,16799,0.00048675831771716074,0.0004940596924829182,0.00048668848208997795,0.0004793881548586283,363214.9629310028,179.44987289088576,662809.0097411626,6628.090097411627,-0.025365344738461953,5.303556649608797,1.0,-6.328921994347259,breakdown
16817,16852,0.00048727032059395415,0.0004945793754028634,0.0004882894051078525,0.00048096506403123466,362577.38063769776,179.32329445099882,662515.9633277309,6625.159633277309,0.3694969936976941,5.3057383500088795,1.0,-5.936241356311186,breakdown
16904,16949,0.0004892334391239133,0.0004965719407107719,0.0004909349818018324,0.0004835709570748049,360883.3986216918,179.2045696238726,660297.0552949569,6602.9705529495695,0.6140585045072987,5.305897664480101,1.0,-5.691839159972802,breakdown
16958,16970,0.0004916984474261692,0.0004990739241375617,0.0004917362204452988,0.00048436017713861934,358846.10311018705,179.09073284067313,661593.2728044376,6615.932728044376,0.013554700717381673,5.29352547343706,1.0,-6.279970772719678,breakdown
17079,17098,0.0004942437810671144,0.0005016574377831211,0.0004943172592381872,0.0004869025003496144,356747.69264078914,178.9651334252187,662044.3934867225,6620.443934867225,0.026213167989682904,5.290003052452418,1.0,-6.263789884462735,breakdown
17112,17116,0.0004946399094391137,0.0005020595080807004,0.0004941416230762733,0.0004867294987301292,356212.4703328653,178.83985762752943,663212.0894568538,6632.1208945685385,-0.17749581624054891,5.283244684752336,1.0,-6.460740500992886,breakdown
17132,17152,0.0004959593384580633,0.0005033987285349342,0.000495669178351935,0.00048823414067665597,355008.1330908798,178.71064281750958,663238.6514898503,6632.386514898502,-0.10300919757403716,5.2805428270859345,1.0,-6.383552024659972,breakdown
17188,17200,0.0004954229736996091,0.0005028543183051033,0.0004951890929894014,0.00048776125659456035,355138.5864179104,178.58297177701635,663644.7445993992,6636.447445993992,-0.08306006481360126,5.277068535786899,1.0,-6.3601286006005004,breakdown
17235,17255,0.0005203007136716614,0.0005281052243767362,0.0005210209302289903,0.0005132056162755554,337917.06835624634,178.45576920500437,663679.4586748952,6636.7945867489525,0.2433734676342033,5.278205356842229,1.0,-6.034831889208026,breakdown
17317,17326,0.0005220141426326601,0.0005298443547721499,0.0005215234420273905,0.0005137005903969796,336580.11255760194,178.3350725672202,663656.6764664162,6636.566764664162,-0.16516006495374938,5.268509965544518,1.0,-6.433670030498267,breakdown
17334,17346,0.0005688043636948852,0.0005773364291503084,0.0005684218016602699,0.0005598954746353659,308669.9369185563,178.20639916661023,664038.0044968396,6640.380044968396,-0.1180853990921383,5.265412930834611,1.0,-6.383498329926749,breakdown
17547,17556,0.0005710911619667129,0.0005796575293962135,0.0005706632923921606,0.0005621033430062782,307213.69113501057,178.07872920001165,662496.3559094025,6624.963559094025,-0.13144739132255756,5.261439004401442,1.0,-6.392886395724,breakdown
17592,17607,0.0005733007538844003,0.0005819002651926663,0.0005727399638977403,0.0005641488644392742,305809.9164350404,177.95087147209716,660203.9231858273,6602.0392318582735,-0.1714951389581018,5.257059242041652,1.0,-6.4285543809997545,breakdown
17667,17680,0.000575367357269329,0.0005839978676283689,0.0005750515669954955,0.000566425793490563,304491.35218013433,177.82230038447716,661169.3612944301,6611.693612944301,-0.09615540748490997,5.254389207345179,1.0,-6.350544614830089,breakdown
17867,17887,0.0005735156221354943,0.0005821183564675267,0.0005732594841148731,0.00056466059185315,305256.289409065,177.69528949218056,659813.6261150372,6598.136261150373,-0.07818774175141313,5.2509047058101,1.0,-6.329092447561513,breakdown
17939,17946,0.0005761043134585341,0.000584745878160412,0.0005758613125263849,0.0005672233928384891,303668.1647108889,177.56870764322935,661143.3453658754,6611.433453658754,-0.07379164708879676,5.247229311793058,1.0,-6.321020958881855,breakdown
18056,18116,0.0005762012742722494,0.0005848442933863331,0.0005814819171083218,0.000572759688351697,303400.9038485017,177.44228722405174,662701.1934973631,6627.0119349736315,1.6021518093654923,5.268631899526248,1.0,-4.666480090160756,breakdown
18205,18210,0.0005780946402192393,0.0005867660598225279,0.0005777640470123917,0.0005690975863072059,302248.1526554026,177.3489576222485,660138.9067324987,6601.389067324987,-0.09992118605010264,5.240342294196889,1.0,-6.340263480246992,breakdown
18239,18257,0.0005771044553802764,0.0005857610222109805,0.000577468117206022,0.0005688060954479317,302550.2647542351,177.22215235264355,661171.7137908445,6611.717137908446,0.1100259816603555,5.239743562709444,1.0,-6.129717581049088,breakdown
18376,18381,0.0005760080970254525,0.0005846482184808342,0.0005750072470935468,0.0005663821383871436,302916.44172148994,177.09955800102253,660945.9758978552,6609.459758978553,-0.30317390007006884,5.229922086110452,1.0,-6.533095986180522,breakdown
18457,18477,0.0005909672242754397,0.0005998317326395712,0.000590177551564489,0.0005813248882910216,295030.90025354916,176.9688960812989,660890.2141280636,6608.902141280637,-0.23297785081744604,5.227113098187459,1.0,-6.460090949004905,breakdown
18576,18591,0.0005893965781809188,0.0005982375268536325,0.0005893644090524586,0.0005805239429166717,295601.13888606866,176.83969426231886,661628.0088452955,6616.280088452955,-0.009509231009813844,5.2266463545097945,1.0,-6.236155585519608,breakdown
18608,18619,0.0005910571825838506,0.0005999230403226082,0.0005907746511357037,0.0005819130313686682,294562.7343393581,176.71497115060848,660530.8564503266,6605.308564503266,-0.08322323590300297,5.221854247045943,1.0,-6.305077482948946,breakdown
18672,18706,0.0005907649258311458,0.0005996263997186129,0.000591122462016199,0.000582255625085956,294498.15699211624,176.58886960094952,662472.982896571,6624.729828965711,0.10529374755614623,5.220954862399042,1.0,-6.115661114842895,breakdown
18726,18734,0.0005931428392555595,0.0006020399818443929,0.000592527196225568,0.0005836392882821845,293114.34738608997,176.46655637865265,662876.4148380342,6628.764148380342,-0.18045380495874885,5.213053479979392,1.0,-6.39350728493814,breakdown
18821,18836,0.0005933774848658941,0.0006022781471388825,0.0005939259391089487,0.0005850170500223145,292786.12725806073,176.33868623295388,665298.5496785523,6652.9854967855235,0.16057979380220272,5.214389570787444,1.0,-6.053809776985241,breakdown
18865,18907,0.0005953470385722273,0.0006042772441508106,0.0005959073002442965,0.000586968690740632,291617.153786839,176.2176100374142,664440.562238921,6644.405622389209,0.16338191418465775,5.210852995828461,1.0,-6.047471081643803,breakdown
18918,18931,0.0005967517886418506,0.0006057030654714783,0.0005964004195190137,0.0005874544132262285,290731.00443813665,176.09666061578133,666189.1063383919,6661.891063383919,-0.10215389801091725,5.203295098892831,1.0,-6.305448996903748,breakdown
18946,18955,0.0005974528403616669,0.0006064146329670918,0.0005967103788271034,0.0005877597231446969,290181.9020673148,175.97055163584326,667424.5306580825,6674.245306580825,-0.21544890031144526,5.197868314845376,1.0,-6.413317215156821,breakdown
19295,19307,0.0005985307643006523,0.000607508725765162,0.0005983457857188544,0.0005893705989330715,289448.1640079579,175.84228529154015,669459.2954586565,6694.592954586566,-0.05354171088220415,5.196505799209875,1.0,-6.250047510092079,breakdown
19396,19407,0.0006021092500696635,0.0006111408888207084,0.0006018813964410596,0.0005928531754944437,287523.364179432,175.71728434133829,668646.0765060434,6686.460765060435,-0.06551324183668092,5.192631616879986,1.0,-6.258144858716666,breakdown
19412,19425,0.0006025220815623041,0.0006115599127857386,0.0006017950843354003,0.0005927681580703693,287121.6994003382,175.59212144416392,668959.1323148671,6689.591323148671,-0.20873667924793754,5.18678386934322,1.0,-6.395520548591158,breakdown
19708,19725,0.0006065788334995804,0.0006156775160020741,0.0006062038076191711,0.0005971107505048836,284993.69633079314,175.46421103319213,665874.9259421268,6658.749259421268,-0.10688001187755698,5.184531116073821,1.0,-6.2914111279513785,breakdown
19748,19771,0.0006080838883048423,0.0006172051466294149,0.0006090980338453157,0.000599961563337636,284084.44707268546,175.33838281063308,665470.8882264465,6654.708882264465,0.2881029751166362,5.186736800113442,1.0,-5.898633824996805,breakdown
19908,19949,0.0006133646229269484,0.0006225650922708526,0.0006151702124280316,0.0006059426592416111,281449.1405147752,175.22041013413318,663595.8013025823,6635.958013025823,0.5081816132023576,5.186551102546799,1.0,-5.678369489344441,breakdown
19969,19989,0.0006164777822254623,0.0006257249489588442,0.0006167592042718717,0.0006075078162077936,279846.3494794477,175.10684274434627,661872.2258738525,6618.722258738525,0.07875493235070913,5.176753030714708,1.0,-6.097998098363998,breakdown
20058,20099,0.0006578726495082721,0.0006677407392508962,0.0006592417579522764,0.0006493531315829923,262055.12483585396,174.984882782379,662337.7079873371,6623.377079873371,0.35878188420736823,5.177348707052637,1.0,-5.818566822845269,breakdown
20150,20167,0.0006599750643495967,0.0006698746903148405,0.0006608063938895596,0.0006508942979812163,261046.60166177351,174.86851144592208,659314.6271841114,6593.146271841114,0.21701575126838446,5.1717826681682,1.0,-5.954766916899816,breakdown
20181,20190,0.0006612812367799801,0.0006712004553316797,0.0006608958320732047,0.0006509823945921066,260353.54225323055,174.74941610758407,658136.5813103036,6581.365813103037,-0.10034148061003065,5.163502250428802,1.0,-6.263843731038833,breakdown
20315,20324,0.0006815541013268062,0.0006917774128467083,0.0006806460862567349,0.0006704363949628839,252428.21750188948,174.62413923296327,657808.3706558053,6578.083706558054,-0.2292086256029691,5.157866478486791,1.0,-6.38707510408976,breakdown
20347,20352,0.0006814777757592141,0.0006916999423956022,0.0006806318625575618,0.0006704223846191984,252271.81185896674,174.4963977308815,657930.0592402691,6579.300592402691,-0.21340005605624196,5.154327996131024,1.0,-6.367728052187267,breakdown
20374,20387,0.0006827938263364599,0.0006930357337315067,0.0006823503670555056,0.0006721151115496731,251601.80735700877,174.36904316983777,656508.0885550907,6565.080885550908,-0.11157515657732461,5.152091195405166,1.0,-6.263666351982491,breakdown
20465,20479,0.0006834883647505378,0.0006937406902217958,0.0006836999638000017,0.0006734444643430017,251165.56128067194,174.24376984279812,654225.9813077165,6542.259813077165,0.0531463940250466,5.150859358751699,1.0,-6.097712964726653,breakdown
20584,20594,0.0007220506319686798,0.0007328813914482099,0.0007213311738915053,0.0007105112062831328,237585.25951850164,174.12181558350355,659228.3318991243,6592.2833189912435,-0.1709326339781706,5.143893613943634,1.0,-6.314826247921805,breakdown
20621,20630,0.0007206632381799681,0.0007314731867526675,0.00072005704174612,0.0007092561861199282,237869.98923499585,173.99551905854514,659872.9840919841,6598.729840919841,-0.1441959391937494,5.140561762149882,1.0,-6.284757701343631,breakdown
20703,20706,0.0007171926276337618,0.0007279505170482681,0.000716256599570803,0.0007055127505772409,238848.410479238,173.86982390451828,659025.473422256,6590.25473422256,-0.22356881500165557,5.135656041307536,1.0,-6.359224856309192,breakdown
20722,20746,0.0007168406549169721,0.0007275932647407265,0.0007169461977159135,0.0007061920047501748,238790.8847250039,173.7426394073921,658418.746785229,6584.18746785229,0.025202658335583196,5.135628465709283,1.0,-6.1104258073737,breakdown
20906,20937,0.0007375223271142984,0.0007485851620210129,0.0007374615148766108,0.0007263995921534615,231931.43505878234,173.6204308912446,657809.9457648773,6578.099457648773,-0.014104269556036527,5.131426787422018,1.0,-6.145531056978054,breakdown
20968,20972,0.0007378894861107721,0.0007489578284024336,0.0007369016791877629,0.0007258481539999464,231651.92176465312,173.49752027010504,658721.7618065627,6587.217618065627,-0.22882737204751963,5.124573114644067,1.0,-6.353400486691587,breakdown
21160,21170,0.000755192335237321,0.0007665202202658808,0.0007550115672157513,0.0007436863937075151,226178.57647673629,173.37045226037125,656984.1171447762,6569.841171447762,-0.04088585379113766,5.123636532696716,1.0,-6.164522386487854,breakdown
21201,21208,0.0007565418274876099,0.000767889954899924,0.0007557220751955054,0.0007443862440675729,225614.5697793639,173.2471618126415,656741.0462999189,6567.410462999189,-0.18494806070879802,5.117831546950693,1.0,-6.302779607659492,breakdown
21478,21506,0.0007536772808557088,0.0007649824400685444,0.00075608150188246,0.000744740279354223,226307.294328189,173.1211062204883,661621.8131278204,6616.218131278204,0.5440927555309973,5.1250413781454265,1.0,-5.580948622614429,breakdown
21526,21542,0.0007564227051078169,0.0007677690456844342,0.000756172811226448,0.0007448302190580514,225340.5346575353,173.00948724803604,660955.977847407,6609.55977847407,-0.05631122083531421,5.112736235570308,1.0,-6.169047456405623,breakdown
21618,21636,0.0008029524022953436,0.0008149966883297737,0.0008030932258853235,0.0007910468274970437,212131.05375092354,172.88610629890792,661944.1626419111,6619.44162641911,0.02987305653542161,5.110382272170433,1.0,-6.080509215635011,breakdown
21744,21759,0.0008015297559882746,0.0008135527023280987,0.0008015628765791089,0.0007895394334304222,212358.08770618626,172.76449611459523,658639.088528643,6586.390885286431,0.007033425333266586,5.106445288018282,1.0,-6.099411862685016,breakdown
21923,21948,0.0007988132961410493,0.0008107954955831649,0.000799502025237082,0.0007875094948585257,212929.78169935237,172.64250787734153,660334.7138157322,6603.347138157322,0.14665093606822882,5.1049339870166355,1.0,-5.958283050948407,breakdown
22024,22037,0.0007983691985497611,0.0008103447365280075,0.0007978774025575344,0.0007859092415191714,212901.1696373988,172.52334221632256,659867.4465524777,6598.674465524777,-0.10470394196804966,5.097641526081983,1.0,-6.202345468050033,breakdown
22070,22087,0.0007984960695495015,0.0008104735105927439,0.000798721320099583,0.0007867405002980893,212714.2874550909,172.3992953069616,659341.1197275239,6593.411197275239,0.04791401025945669,5.096264384251279,1.0,-6.0483503739918225,breakdown
22160,22166,0.0007991582201527825,0.0008111455934550741,0.000798284235633942,0.0007863099720994329,212388.90982032256,172.27832829948176,658260.212250205,6582.60212250205,-0.18562461915638576,5.089185925278619,1.0,-6.274810544435004,breakdown
22240,22242,0.0007983974898833304,0.0008103734522315803,0.0008354335041794725,0.0008229020016167804,212436.4163393114,172.15283208859307,655689.0112693121,6556.890112693121,7.867798152563938,5.206278019241949,1.0,1.6615201333219893,take_profit
22242,22253,0.0008354335041794725,0.0008479650067421644,0.0008350770675309133,0.0008225509115179496,203132.5633388426,172.2493054411748,656011.4771123155,6560.114771123155,-0.07240389008973298,5.090026417742491,1.0,-6.162430307832224,breakdown
22344,22392,0.0008333096535319681,0.0008458092983349476,0.0008357435876027299,0.000823207433788689,203429.79702850757,172.0628138851028,655669.3557797747,6556.693557797747,0.4951347139958532,5.093027431107064,1.0,-5.597892717111211,breakdown
22511,22529,0.0008345787070554304,0.0008470973876612617,0.0008349875864808622,0.0008224627726836492,202988.29690113568,171.9508560307606,658922.9666470578,6589.229666470578,0.08299773820631794,5.083536277327104,1.0,-6.000538539120786,breakdown
22984,23028,0.000904709559623906,0.0009182802030182645,0.0009059426631621012,0.0008923535232146696,187122.45423041147,171.83084525997816,657915.9766626622,6579.1597666266225,0.23074136038728382,5.082205315282011,1.0,-5.851463954894728,breakdown
23207,23239,0.000987222523181358,0.0010020308610290784,0.0009887611723952898,0.0009739297548093604,171365.7958643424,171.7138159808803,660449.2626983422,6604.492626983422,0.2636718471014464,5.0792402791118505,1.0,-5.815568432010404,breakdown
23255,23287,0.0010109889368899888,0.0010261537709433384,0.0010107249125815368,0.0009955640388928137,167223.96727587064,171.59750461224007,661038.463952347,6610.3846395234705,-0.04415119231660987,5.071185159078013,1.0,-6.115336351394623,breakdown
23370,23382,0.0010131145484610976,0.001028311266688014,0.0010135230690490136,0.0009983202230132784,166754.17593886695,171.4751978852122,660927.6001960447,6609.276001960447,0.0681225139919957,5.069254287519108,1.0,-6.001131773527113,breakdown
23429,23432,0.001013442569482751,0.001028644208024992,0.0010122058679798397,0.000997022779960142,166583.5221866902,171.35517524974162,656153.3013088208,6561.5330130882085,-0.20601409224853118,5.0615947713672576,1.0,-6.267608863615789,breakdown
